,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Forest_Cover,Neota,Rawah,Comanche Peak,Cache la Poudre
7063,3214.0,102.0,10.0,127.0,6.0,,238.0,226.0,669.0,17774.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,,0.0,,0.0,,Spruce/Fir,0,1,0,0
7064,2584.0,,18.0,30.0,6.0,942.0,240.0,204.0,87.0,17774.0,0.0,0.0,0.0,,,,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,,,,,,0.0,,,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
7065,3178.0,217.0,7.0,648.0,34.0,6096.0,213.0,247.0,-381.0,1075.0,,,,,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,Lodgepole Pine,0,1,0,0
7066,3047.0,45.0,8.0,255.0,20.0,6538.0,223.0,222.0,134.0,2926.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
7067,,105.0,3.0,30.0,-2.0,4487.0,224.0,236.0,,5413.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,,,,,0.0,,0.0,,Lodgepole Pine,0,1,0,0
7068,2077.0,311.0,20.0,242.0,167.0,268.0,163.0,222.0,198.0,525.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,,,0.0,,Ponderosa Pine,0,0,0,1
7069,3025.0,,108.0,242.0,689.0,5094.0,,186.0,87.0,,,,0.0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,Spruce/Fir,0,1,0,0
7070,,,15.0,443.0,45.0,1575.0,230.0,207.0,,2886.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,Lodgepole Pine,0,1,0,0
7071,3260.0,306.0,7.0,426.0,76.0,569.0,201.0,477.0,174.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,Spruce/Fir,1,0,0,0
7072,2978.0,108.0,10.0,150.0,13.0,4993.0,238.0,228.0,120.0,17774.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Spruce/Fir,0,1,0,0
7073,2624.0,85.0,16.0,3144.0,52.0,1012.0,,,94.0,,,0.0,,0.0,0.0,0.0,0,0,0,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,,Ponderosa Pine,0,0,1,0
7074,,114.0,12.0,390.0,6.0,1537.0,,228.0,115.0,17774.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,Lodgepole Pine,0,0,1,0
7075,2639.0,163.0,28.0,124.0,62.0,1860.0,233.0,234.0,,,0.0,0.0,0.0,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,Ponderosa Pine,0,0,1,0
7076,3119.0,13.0,12.0,350.0,29.0,3666.0,208.0,,,4369.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,Spruce/Fir,0,1,0,0
7077,3413.0,5.0,19.0,469.0,213.0,4348.0,,,140.0,3765.0,0.0,0.0,,0.0,0.0,,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,Krummholz,0,0,1,0
7078,3184.0,84.0,18.0,67.0,,3466.0,243.0,205.0,86.0,,0.0,,0.0,0.0,0.0,,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,,,,Spruce/Fir,0,0,1,0
7079,,194.0,22.0,216.0,74.0,3234.0,210.0,251.0,165.0,1019.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,,0.0,Spruce/Fir,0,0,1,0
7080,,68.0,15.0,85.0,-613.0,3162.0,234.0,208.0,,2496.0,0.0,0.0,,,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,Lodgepole Pine,0,1,0,0
7081,3195.0,,24.0,150.0,20.0,3152.0,215.0,,154.0,,0.0,0.0,,,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,Spruce/Fir,0,1,0,0
7082,,336.0,6.0,,97.0,1032.0,,231.0,,2584.0,,0.0,0.0,0.0,,0.0,0,0,0,0,0,,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,1.0,,,,0.0,,,,,Spruce/Fir,0,0,1,0
7083,2042.0,336.0,38.0,390.0,191.0,360.0,112.0,161.0,171.0,960.0,,0.0,0.0,,1.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Douglas-fir,0,0,0,1
7084,2811.0,255.0,,330.0,30.0,1530.0,,248.0,216.0,1405.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Lodgepole Pine,0,0,1,0
7085,,9.0,12.0,175.0,30.0,693.0,,215.0,146.0,1256.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0,,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,Ponderosa Pine,0,0,0,1
7086,3256.0,223.0,10.0,408.0,-18.0,,,250.0,,390.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,,,,0.0,0.0,0.0,Spruce/Fir,0,0,1,0
7087,2918.0,348.0,29.0,216.0,90.0,228.0,154.0,180.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,Lodgepole Pine,0,1,0,0
7088,2181.0,21.0,26.0,120.0,49.0,1008.0,193.0,175.0,,1574.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Ponderosa Pine,0,0,0,1
7089,2885.0,60.0,5.0,450.0,,-20985.0,224.0,229.0,,2613.0,0.0,,0.0,,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,,,,0.0,,0.0,0.0,Spruce/Fir,0,0,1,0
7090,,164.0,-81.0,658.0,109.0,2192.0,227.0,242.0,149.0,2505.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,,Lodgepole Pine,0,0,1,0
7091,3214.0,,19.0,470.0,-8.0,-20985.0,,477.0,188.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
7092,,132.0,18.0,3144.0,113.0,319.0,-132.0,228.0,104.0,2638.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,Spruce/Fir,1,0,0,0
7093,2863.0,225.0,11.0,30.0,5.0,2743.0,,250.0,181.0,2352.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Spruce/Fir,0,0,1,0
7094,3151.0,229.0,,,97.0,384.0,198.0,252.0,189.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,,1.0,,0.0,,,,,0.0,,Lodgepole Pine,0,0,1,0
7095,3096.0,,-81.0,190.0,37.0,525.0,201.0,253.0,185.0,1510.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,Lodgepole Pine,0,0,1,0
7096,3023.0,,5.0,277.0,54.0,,210.0,233.0,161.0,1452.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
7097,2709.0,133.0,,,61.0,400.0,251.0,210.0,63.0,426.0,0.0,0.0,0.0,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,Aspen,0,1,0,0
7098,3062.0,,7.0,437.0,63.0,2630.0,,237.0,175.0,2028.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,1.0,0.0,0.0,,,,,,,Lodgepole Pine,0,0,1,0
7099,,278.0,11.0,446.0,48.0,3397.0,189.0,242.0,192.0,1652.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,Spruce/Fir,0,1,0,0
7100,,,5.0,319.0,62.0,866.0,213.0,244.0,168.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,Aspen,0,0,1,0
7101,2854.0,,17.0,277.0,93.0,2165.0,,,201.0,711.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,Aspen,0,0,1,0
7102,-730.0,21.0,25.0,362.0,689.0,666.0,,178.0,109.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,Spruce/Fir,0,0,1,0
7103,3379.0,,15.0,573.0,100.0,1782.0,,210.0,,1801.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,1.0,0.0,Krummholz,0,1,0,0
7104,3088.0,306.0,2.0,443.0,56.0,977.0,213.0,238.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,Lodgepole Pine,1,0,0,0
7105,,277.0,14.0,3144.0,63.0,2903.0,180.0,242.0,201.0,2330.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
7106,3066.0,344.0,22.0,743.0,299.0,882.0,170.0,-27.0,165.0,1579.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,,Lodgepole Pine,0,0,1,0
7107,3015.0,,16.0,268.0,41.0,1589.0,,248.0,,3526.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,Spruce/Fir,0,1,0,0
7108,3216.0,347.0,108.0,85.0,27.0,2469.0,137.0,165.0,153.0,2823.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,Spruce/Fir,0,1,0,0
7109,-730.0,54.0,12.0,124.0,15.0,-20985.0,227.0,213.0,117.0,2496.0,0.0,0.0,0.0,,0.0,,0,0,0,0,0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,Spruce/Fir,0,1,0,0
7110,3015.0,324.0,4.0,90.0,13.0,5267.0,209.0,477.0,165.0,-14188.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,Spruce/Fir,0,1,0,0
7111,3241.0,144.0,20.0,170.0,41.0,,,232.0,108.0,,,0.0,0.0,,0.0,,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,,1.0,0.0,Krummholz,0,0,1,0
7112,2774.0,78.0,18.0,228.0,16.0,1771.0,240.0,204.0,87.0,2446.0,0.0,0.0,0.0,,,,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,,,0.0,,0.0,,Lodgepole Pine,0,1,0,0
7113,,299.0,11.0,,10.0,1463.0,190.0,236.0,,1321.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,,Lodgepole Pine,0,0,1,0
7114,2778.0,170.0,15.0,60.0,11.0,1129.0,230.0,245.0,143.0,940.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,Ponderosa Pine,0,0,1,0
7115,2952.0,,,127.0,11.0,5491.0,,229.0,,2170.0,0.0,0.0,0.0,,,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,,,,,,,0.0,0.0,,0.0,0.0,Spruce/Fir,0,1,0,0
7116,,99.0,11.0,247.0,56.0,256.0,238.0,225.0,117.0,2473.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,Aspen,0,1,0,0
7117,,122.0,,630.0,40.0,2804.0,,232.0,124.0,2553.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
7118,3099.0,97.0,,3144.0,32.0,1476.0,251.0,194.0,56.0,1401.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,Spruce/Fir,0,1,0,0
7119,2242.0,7.0,37.0,,39.0,845.0,,144.0,109.0,,0.0,0.0,,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,Douglas-fir,0,0,0,1
7120,3022.0,329.0,13.0,-2652.0,-613.0,-20985.0,189.0,225.0,175.0,,0.0,,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
7121,3076.0,149.0,26.0,210.0,97.0,3501.0,243.0,228.0,,17774.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,Lodgepole Pine,0,0,1,0
7122,3155.0,180.0,19.0,1114.0,132.0,3152.0,223.0,248.0,,2285.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,,,0.0,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
7123,3185.0,51.0,,457.0,116.0,4911.0,224.0,186.0,85.0,17774.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,Spruce/Fir,0,1,0,0
7124,,263.0,13.0,342.0,81.0,2760.0,186.0,-27.0,,1144.0,,,0.0,0.0,,0.0,0,0,0,0,0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Spruce/Fir,0,0,1,0
7125,3233.0,225.0,,484.0,-29.0,2777.0,,250.0,179.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,,,,,0.0,Spruce/Fir,0,0,1,0
7126,2672.0,125.0,22.0,60.0,,2068.0,250.0,219.0,85.0,4725.0,,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,,0.0,0.0,,Lodgepole Pine,0,1,0,0
7127,2937.0,14.0,24.0,270.0,48.0,2285.0,,183.0,122.0,1566.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,Lodgepole Pine,0,0,1,0
7128,3161.0,2281.0,12.0,190.0,21.0,,240.0,233.0,121.0,2270.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,Spruce/Fir,0,1,0,0
7129,3372.0,2281.0,11.0,175.0,27.0,552.0,227.0,215.0,120.0,912.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,,Lodgepole Pine,1,0,0,0
7130,3080.0,88.0,8.0,391.0,689.0,-20985.0,233.0,,126.0,1276.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,,,,0.0,0.0,0.0,,,0.0,,1.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,Spruce/Fir,0,1,0,0
7131,3345.0,,35.0,376.0,112.0,2084.0,,183.0,,1398.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,Krummholz,0,1,0,0
7132,3096.0,62.0,17.0,175.0,28.0,912.0,232.0,203.0,,-14188.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,Spruce/Fir,0,1,0,0
7133,3553.0,0.0,,395.0,141.0,,200.0,215.0,152.0,1601.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,Spruce/Fir,0,1,0,0
7134,2824.0,343.0,16.0,474.0,69.0,1064.0,,213.0,166.0,1150.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,Lodgepole Pine,0,0,1,0
7135,3034.0,129.0,10.0,365.0,59.0,2808.0,237.0,477.0,,6682.0,,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,Spruce/Fir,0,1,0,0
7136,6704.0,,13.0,108.0,30.0,5239.0,231.0,244.0,,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,Lodgepole Pine,0,1,0,0
7137,2826.0,311.0,5.0,-2652.0,-613.0,1425.0,205.0,477.0,-381.0,1095.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,Aspen,0,0,1,0
7138,3188.0,334.0,10.0,,-2.0,3129.0,197.0,227.0,,3416.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,Spruce/Fir,0,1,0,0
7139,3125.0,0.0,8.0,330.0,40.0,638.0,209.0,226.0,669.0,966.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,,,,0.0,0.0,Lodgepole Pine,1,0,0,0
7140,3238.0,,17.0,309.0,95.0,25383.0,171.0,225.0,193.0,2937.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,Spruce/Fir,0,1,0,0
7141,2981.0,18.0,5.0,162.0,689.0,2136.0,216.0,229.0,150.0,1224.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,,0.0,1.0,,0.0,,,,0.0,,0.0,0.0,0.0,,Spruce/Fir,0,1,0,0
7142,,22.0,26.0,218.0,,1418.0,,174.0,106.0,,,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,,0.0,0.0,Ponderosa Pine,0,0,1,0
